      0.37      6.48        -1
      1.61     58.56         1
      2.35     51.42        -1
      3.59     82.33         1
      4.33     88.19        -1
      5.57    118.56         1
      6.31    121.35        -1
      7.55    142.87         1
      8.29    141.83        -1
      9.53    147.43         1
     10.27    144.20        -1
     11.51    142.18         1
     12.25    150.60        -1
     13.49    149.80         1
     14.23    163.87        -1
     16.21    143.38        -1
     17.45    176.53         1
     18.19    134.81        -1
     20.17    139.32        -1
     22.15    143.06        -1
     24.13    144.02        -1
     27.35    221.69         1
