      0.88     40.73        -1
      1.10      0.55         1
      2.86     50.04        -1
      3.08     32.89         1
      4.84     42.07        -1
      5.06     49.89         1
      6.82     58.01        -1
      7.04     82.11         1
      9.02     88.86         1
     10.78    114.82        -1
     11.00    100.40         1
     12.76    120.02        -1
     12.98    111.18         1
     14.74    140.44        -1
     14.96    114.16         1
     16.72    148.04        -1
     16.94    140.55         1
     18.70    149.71        -1
     18.92    158.71         1
     20.68    161.46        -1
     20.90    166.51         1
     22.66    166.96        -1
     22.88    165.42         1
     24.64    165.41        -1
     24.86    170.83         1
     26.62    175.39        -1
     26.84    176.29         1
     28.60    173.30        -1
     28.82    167.31         1
     30.58    176.48        -1
     30.80    172.67         1
     32.56    172.58        -1
     32.78    172.46         1
     34.54    175.30        -1
     34.76    178.18         1
     36.74    180.56         1
     38.72    175.41         1
     42.68    184.42         1
