      1.08      1.50         1
      2.16     28.63        -1
      4.32     45.21         1
      5.40     59.14        -1
      7.56     62.67         1
      8.64     84.09        -1
     10.80     70.04         1
     11.88    108.63        -1
     14.04     87.17         1
     15.12    125.30        -1
     17.28    100.26         1
     18.36    125.68        -1
     20.52    117.74         1
     21.60    129.05        -1
     23.76    135.50         1
     24.84    135.98        -1
     27.00    142.66         1
     28.08    116.48        -1
     30.24    148.78         1
     31.32    117.60        -1
     33.48    148.10         1
     34.56    130.98        -1
     37.80    139.09        -1
     41.04    147.06        -1
     44.28    144.43        -1
