      3.28     34.15         1
      4.64     32.47        -1
      5.26     41.23         1
      6.62     44.79        -1
      7.24     59.28         1
      8.60     55.25        -1
      9.22     63.16         1
     10.58     89.15        -1
     11.20     80.32         1
     12.56    107.09        -1
     13.18     93.38         1
     14.54    111.53        -1
     16.52    110.72        -1
     17.14    109.98         1
     18.50    109.61        -1
     20.48    124.64        -1
     21.10    107.74         1
     25.06    103.25         1
     27.04    107.74         1
     32.98    111.83         1
     34.96    105.64         1
