      0.50      0.93        -1
      1.48     15.64         1
      2.48     17.00        -1
      3.46     30.54         1
      4.46     44.10        -1
      5.44     50.38         1
      6.44     72.10        -1
      7.42     65.51         1
      8.42     83.03        -1
      9.40     74.89         1
     10.40     82.59        -1
     11.38     93.81         1
     12.38     82.00        -1
     13.36    100.77         1
     14.36     84.72        -1
     15.34    103.60         1
     16.34     96.32        -1
     17.32    113.80         1
     18.32    114.65        -1
     19.30    115.81         1
     20.30     95.51        -1
     21.28    112.11         1
     22.28    102.94        -1
     24.26    117.74        -1
     26.24    121.90        -1
     28.22    130.73        -1
     29.20    132.13         1
     30.20    134.34        -1
     31.18    118.62         1
     32.18    129.59        -1
     33.16    125.98         1
     34.16    138.90        -1
     35.14    129.33         1
     36.14    124.43        -1
     37.12    125.79         1
     38.12    118.99        -1
     39.10    145.88         1
     40.10    138.13        -1
     41.08    130.54         1
     42.08    116.23        -1
     43.06    147.87         1
     44.06    135.47        -1
     49.00    138.75         1
     50.98    161.31         1
