      0.00     84.64         1
      1.98     75.84        -1
      1.98     57.20         1
      3.96     85.21         1
      3.96     95.46        -1
      9.90    183.15        -1
     11.88    202.03        -1
     11.88    196.95         1
     13.86    208.63        -1
     13.86    176.46         1
     15.84    191.31         1
     15.84    194.90        -1
     17.82    186.75         1
     17.82    201.99        -1
     19.80    199.84        -1
     19.80    196.12         1
     21.78    194.57         1
     21.78    196.01        -1
     23.76    192.13        -1
     23.76    191.12         1
     25.74    188.49        -1
     25.74    201.12         1
     27.72    184.36        -1
     27.72    187.82         1
     29.70    193.58        -1
     29.70    177.86         1
     31.68    201.94        -1
     33.66    165.82         1
     33.66    182.62        -1
     35.64    183.15        -1
     37.62    186.37         1
     37.62    173.62        -1
     39.60    185.52        -1
     43.56    178.92        -1
     45.54    175.52        -1
     45.54    178.30         1
     47.52    189.23         1
     47.52    185.92        -1
     49.50    175.28        -1
     49.50    184.67         1
     51.48    179.52         1
     53.46    160.24         1
     65.34    188.88        -1
     77.22    186.01        -1
