      2.08     52.85        -1
      7.64    114.50         1
      8.56    152.22        -1
     10.88    138.90         1
     11.80    154.83        -1
     14.12    151.88         1
     15.04    135.13        -1
     17.36    166.22         1
     18.28    158.61        -1
     20.60    172.35         1
     21.52    160.59        -1
     23.84    177.92         1
     24.76    170.71        -1
     27.08    175.36         1
     28.00    166.97        -1
     30.32    163.94         1
     31.24    198.07        -1
     34.48    187.99        -1
     36.80    178.15         1
     37.72    168.40        -1
