      0.74    109.83        -1
      1.24     98.66         1
      2.72    151.31        -1
      3.22    153.66         1
      4.70    157.56        -1
      5.20    161.74         1
      6.68    159.85        -1
      7.18    184.25         1
      8.66    165.37        -1
      9.16    199.91         1
     10.64    187.78        -1
     11.14    205.13         1
     12.62    186.26        -1
     13.12    189.99         1
     14.60    203.86        -1
     15.10    191.43         1
     16.58    212.25        -1
     17.08    207.55         1
     19.06    203.73         1
     21.04    205.97         1
     23.02    213.34         1
     25.00    200.14         1
