      1.21      8.04         1
      2.03     11.54        -1
      4.45     32.66         1
      5.27     33.80        -1
      7.69     55.64         1
     10.93     72.85         1
     11.75     80.89        -1
     14.17     86.76         1
     14.99     93.05        -1
     17.41    104.28         1
     18.23    113.97        -1
     20.65    118.50         1
     21.47    122.52        -1
     23.89    126.12         1
     27.13    117.06         1
     43.33    135.40         1
     46.57    143.13         1
