      0.36      6.50         1
      1.62     17.23        -1
      2.34     36.05         1
      4.32     55.99         1
      5.58    139.43        -1
      6.30    103.21         1
      7.56    126.88        -1
      8.28    123.15         1
      9.54    109.04        -1
     10.26    132.09         1
     11.52    135.90        -1
     12.24    146.47         1
     13.50    139.07        -1
     14.22    134.47         1
     15.48    147.43        -1
     16.20    140.09         1
     17.46    158.86        -1
     18.18    157.40         1
     19.44    164.24        -1
     20.16    157.22         1
     21.42    160.78        -1
     22.14    158.62         1
     23.40    146.42        -1
     24.12    158.41         1
     25.38    151.80        -1
     26.10    170.16         1
     27.36    156.48        -1
     28.08    167.52         1
     29.34    153.31        -1
     30.06    164.35         1
     31.32    145.60        -1
     32.04    169.43         1
     33.30    162.39        -1
     34.02    166.01         1
     35.28    161.31        -1
     36.00    173.87         1
     37.26    171.37        -1
     37.98    170.52         1
     39.24    168.73        -1
     39.96    163.84         1
     41.22    176.31        -1
     41.94    171.46         1
     43.20    168.73        -1
     43.92    155.45         1
     45.18    166.69        -1
     45.90    162.73         1
     47.16    175.05        -1
     47.88    180.39         1
     49.14    199.81        -1
     49.86    175.45         1
     51.12    186.73        -1
     51.84    151.26         1
     53.10    178.00        -1
     53.82    169.08         1
     55.08    178.72        -1
     57.06    180.16        -1
