      0.00      4.48         1
      1.98      1.66        -1
      1.98     19.78         1
      3.96     13.14        -1
      3.96     30.52         1
      5.94     31.21        -1
     15.84     73.41         1
     17.82     93.97         1
     19.80     94.40         1
     21.78     95.51         1
     21.78     85.79        -1
     23.76     74.55        -1
     23.76     85.19         1
     25.74     98.58         1
     27.72     94.13         1
     27.72     97.61        -1
     29.70     94.06         1
     29.70    101.68        -1
     31.68    115.68        -1
     31.68     99.50         1
     33.66    107.52         1
     33.66    108.82        -1
     35.64     98.89         1
     35.64    107.55        -1
     37.62    119.53         1
     37.62    122.08        -1
     39.60    121.25         1
     39.60    112.80        -1
     41.58    117.49         1
     41.58    126.08        -1
     43.56    123.36         1
     43.56    126.84        -1
     45.54    117.19         1
     45.54    115.48        -1
     47.52    135.67         1
     47.52    128.64        -1
     49.50    130.41        -1
     49.50    127.39         1
     51.48    131.65         1
     51.48    130.22        -1
     53.46    136.05        -1
     53.46    143.12         1
     55.44    142.86         1
     55.44    141.95        -1
     57.42    137.12        -1
     57.42    149.10         1
     59.40    153.67         1
     59.40    147.44        -1
     61.38    142.31         1
     61.38    149.63        -1
     63.36    152.32         1
     63.36    154.70        -1
     65.34    154.43        -1
     65.34    153.36         1
     67.32    158.33        -1
     67.32    150.41         1
     69.30    153.92        -1
     69.30    164.29         1
     71.28    155.81        -1
     71.28    162.38         1
     73.26    164.79        -1
     73.26    145.42         1
     75.24    152.67         1
     77.22    155.73        -1
     77.22    148.10         1
     79.20    155.00        -1
     79.20    144.27         1
     81.18    151.85        -1
     81.18    153.44         1
     83.16    148.52         1
     85.14    161.21        -1
     85.14    156.32         1
     87.12    140.89         1
     89.10    134.72         1
     91.08    165.14         1
     95.04    149.37         1
     97.02    162.46         1
     99.00    155.28         1
     99.00    170.20        -1
    100.98    154.17         1
    100.98    156.26        -1
    104.94    147.30         1
    110.88    163.92         1
    116.82    171.74         1
