      5.60    110.87         1
      9.56    118.97         1
     10.24    132.37        -1
     11.54    155.35         1
     12.22    139.50        -1
     13.52    150.13         1
     14.20    136.05        -1
     15.50    161.68         1
     16.18    161.00        -1
     17.48    157.43         1
     18.16    160.15        -1
     20.14    154.32        -1
     21.44    155.35         1
     22.12    163.99        -1
     23.42    154.35         1
     24.10    168.94        -1
     25.40    168.63         1
     26.08    183.61        -1
     27.38    167.75         1
     28.06    166.98        -1
     29.36    176.19         1
     30.04    183.37        -1
     31.34    185.40         1
     32.02    187.86        -1
     33.32    186.17         1
     34.00    183.76        -1
     35.30    200.53         1
     35.98    185.68        -1
     37.28    187.09         1
     37.96    180.11        -1
     39.26    182.99         1
     41.24    196.15         1
     43.22    206.55         1
     45.20    193.65         1
