      4.62    115.63        -1
      9.24    171.14         1
     10.56    171.03        -1
     11.22    205.44         1
     12.54    181.41        -1
     13.20    195.34         1
     14.52    205.01        -1
     15.18    199.37         1
     16.50    205.90        -1
     17.16    211.27         1
     18.48    211.29        -1
     19.14    208.38         1
     20.46    219.40        -1
     21.12    226.06         1
     22.44    212.84        -1
     23.10    219.89         1
     24.42    213.72        -1
     25.08    224.84         1
     26.40    213.47        -1
     27.06    222.94         1
     28.38    220.24        -1
     29.04    220.10         1
     30.36    224.31        -1
     31.02    228.38         1
     33.00    231.53         1
     34.32    247.06        -1
     34.98    220.66         1
     36.30    243.21        -1
     38.28    241.31        -1
     38.94    205.09         1
     40.26    245.70        -1
     42.90    209.69         1
     44.88    213.99         1
     46.86    221.88         1
     48.84    241.71         1
     50.82    241.60         1
     52.14    219.58        -1
     52.80    251.52         1
     54.12    212.18        -1
     56.10    200.22        -1
     60.06    208.28        -1
     62.04    211.40        -1
     64.02    205.44        -1
     66.00    223.39        -1
