      1.50      5.74         1
      1.74     51.84        -1
      4.74     68.35         1
      4.98     70.51        -1
      7.98     95.81         1
      8.22     85.76        -1
     11.22    113.19         1
     11.46    116.79        -1
     14.46    101.33         1
     14.70    105.19        -1
     17.70    100.59         1
     17.94    121.58        -1
     20.94    112.29         1
     21.18    119.19        -1
     24.42    116.55        -1
     27.42    102.59         1
     30.66    112.69         1
     33.90    109.40         1
