      0.68     19.98        -1
      1.30     14.02         1
      2.66     39.12        -1
      3.28     30.11         1
      4.64     69.82        -1
      5.26     54.76         1
      6.62     70.22        -1
      7.24     57.77         1
      8.60     84.86        -1
      9.22     79.70         1
     10.58     97.26        -1
     11.20     93.33         1
     12.56    121.87        -1
     13.18    111.30         1
     14.54    125.83        -1
     15.16    116.56         1
     16.52    115.31        -1
     17.14    115.11         1
     18.50    111.50        -1
     19.12    122.33         1
     20.48    122.85        -1
     21.10    129.03         1
     22.46    134.56        -1
     23.08    124.57         1
     24.44    140.64        -1
     25.06    128.27         1
     26.42    139.45        -1
     27.04    135.16         1
     28.40    145.43        -1
     29.02    137.58         1
     30.38    144.81        -1
     31.00    132.18         1
     32.36    139.12        -1
     32.98    141.54         1
     34.34    146.44        -1
     34.96    149.44         1
     36.32    151.41        -1
     36.94    154.94         1
     38.30    147.39        -1
     38.92    161.18         1
     40.28    144.46        -1
     40.90    159.25         1
     42.26    149.82        -1
     42.88    149.58         1
     44.24    156.09        -1
     44.86    159.37         1
     46.22    155.91        -1
     46.84    168.72         1
     48.20    158.74        -1
     48.82    165.20         1
     50.18    164.86        -1
     50.80    156.79         1
     52.16    163.19        -1
     54.14    164.89        -1
     56.12    179.17        -1
