      2.74     29.64        -1
      3.74     34.58         1
      5.98     60.16        -1
      6.98     47.45         1
      9.22     68.72        -1
     10.22     63.01         1
     12.46     73.66        -1
     13.46     81.34         1
     15.70     85.39        -1
     16.70     92.64         1
     18.94     77.97        -1
     19.94     88.98         1
     22.18     95.47        -1
     23.18     99.10         1
     25.42    100.10        -1
     26.42     90.90         1
     28.66     96.58        -1
     29.66     99.75         1
     31.90    112.31        -1
     32.90    100.00         1
     35.14    113.60        -1
     38.38    112.78        -1
     39.38     94.63         1
     42.62    106.07         1
     45.86    102.41         1
     49.10     98.92         1
