      4.74      1.19        -1
      8.70     48.50        -1
      9.12     48.94         1
     10.68     39.56        -1
     12.66     52.15        -1
     13.08     46.43         1
     14.64     38.00        -1
     15.06     53.24         1
     18.60     64.15        -1
     19.02     58.95         1
     21.00     71.13         1
     22.56     73.20        -1
     22.98     98.88         1
     24.54    107.34        -1
     24.96     90.43         1
     26.52    117.63        -1
     26.94     76.02         1
     34.44    108.33        -1
     36.42    124.09        -1
     38.40    155.35        -1
     46.32    103.89        -1
     48.30    135.01        -1
     52.26    166.67        -1
     56.64    143.13         1
     58.62    129.01         1
     62.58    159.70         1
     64.14    166.04        -1
     66.12    163.65        -1
