      0.00      5.41         1
      3.24     20.09        -1
      3.24      5.85         1
      6.48     25.45        -1
      9.72     23.27        -1
     12.96     43.43         1
     12.96     30.66        -1
     16.20     34.88         1
     16.20     36.44        -1
     19.44     44.61         1
     22.68     64.36         1
     32.40     62.93         1
     35.64     54.76         1
     38.88     59.96         1
     38.88     75.00        -1
     42.12     77.78        -1
     42.12     72.26         1
     45.36     81.35        -1
     45.36     69.97         1
     48.60     82.17        -1
     48.60     75.97         1
     51.84     85.68         1
     55.08     99.48         1
     58.32    109.05         1
     61.56    117.05         1
     64.80    144.17         1
