      1.66      5.66        -1
      3.64     14.11        -1
      4.28     31.82         1
      5.62     35.84        -1
      6.26     48.30         1
      7.60     52.13        -1
      8.24     58.64         1
      9.58     55.38        -1
     10.22     59.82         1
     11.56     61.40        -1
     12.20     65.28         1
     13.54     66.57        -1
     14.18     68.41         1
     15.52     55.03        -1
     16.16     66.31         1
     18.14     76.90         1
     20.12     82.54         1
     22.10     84.85         1
     24.08     75.15         1
     26.06     61.67         1
     28.04     59.11         1
     30.02     66.34         1
     32.00     68.09         1
     33.34     61.76        -1
     33.98     77.83         1
     35.32     83.66        -1
