      2.16     11.66         1
      4.32     14.71        -1
      5.40     16.71         1
      7.56     24.80        -1
      8.64     30.62         1
     10.80     30.94        -1
     11.88     28.39         1
     14.04     28.82        -1
     15.12     25.15         1
     17.28     39.57        -1
     18.36     46.03         1
     20.52     35.90        -1
     21.60     42.04         1
     23.76     48.11        -1
     24.84     46.63         1
     27.00     51.78        -1
     30.24     68.48        -1
