      0.85     32.56        -1
      1.13     43.42         1
      2.83     39.87        -1
      3.11      8.70         1
      6.79    216.46        -1
      8.77    270.46        -1
      9.05    271.64         1
     10.75    307.84        -1
     11.03    277.82         1
     12.73    307.44        -1
     13.01    291.20         1
     14.71    300.97        -1
     14.99    311.62         1
     16.97    299.27         1
     18.95    306.94         1
     20.65    328.78        -1
     26.59    251.47        -1
     28.57    297.45        -1
     36.49    277.72        -1
